data_source,code,price_type,data_type,period,ohlc_begin,ohlc_end,create_time,update_time,open_px,high_px,low_px,close_px,volume
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:05:00	,	2024-07-15 10:05:59	,	2024-07-15 10:05:59	,	2024-07-15 10:05:59	,160,160,160,160,
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:05:00	,	2024-07-15 10:05:59	,	2024-07-15 10:05:59	,	2024-07-15 10:05:59	,205,205,205,205,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:05:00	,	2024-07-15 10:05:59	,	2024-07-15 10:05:59	,	2024-07-15 10:05:59	,2722,2722,2722,2722,
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:00:00	,	2024-07-15 10:00:59	,	2024-07-15 10:01:00	,	2024-07-15 10:01:00	,205,205,205,205,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:00:00	,	2024-07-15 10:00:59	,	2024-07-15 10:01:00	,	2024-07-15 10:01:00	,2722,2722,2722,2722,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:33:00	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,2722,2722,2722,2722,
YLINK,Ag(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:33:00	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,2800,2800,2800,2800,
YLINK,Au99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:33:00	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,150,150,150,150,
YLINK,Au99.99,OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:33:00	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,150,150,150,150,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:33:00	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,160,160,160,160,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:33:00	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,2900,2900,2900,2900,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:33:00	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:33:00	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,2733,2733,2733,2733,0
YLINK,Ag(T+D),BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:33:00	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,2800,2800,2800,2800,
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:33:00	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,160,160,160,160,
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:33:00	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,160,160,160,160,
YLINK,Au(T+D),BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:33:00	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,200,200,200,200,
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:33:00	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,205,205,205,205,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:33:00	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,	2024-07-15 09:33:59	,2722,2722,2722,2722,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:49:00	,	2024-07-15 13:49:59	,	2024-07-15 13:49:59	,	2024-07-15 13:49:59	,2722,2722,2722,2722,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:49:00	,	2024-07-15 13:49:59	,	2024-07-15 13:49:59	,	2024-07-15 13:49:59	,160,160,160,160,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:49:00	,	2024-07-15 13:49:59	,	2024-07-15 13:49:59	,	2024-07-15 13:49:59	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:49:00	,	2024-07-15 13:49:59	,	2024-07-15 13:49:59	,	2024-07-15 13:49:59	,2733,2733,2733,2733,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:49:00	,	2024-07-15 13:49:59	,	2024-07-15 13:49:59	,	2024-07-15 13:49:59	,2500,2500,2500,2500,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:49:00	,	2024-07-15 13:49:59	,	2024-07-15 13:49:59	,	2024-07-15 13:49:59	,160,160,160,160,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:49:00	,	2024-07-15 13:49:59	,	2024-07-15 13:49:59	,	2024-07-15 13:49:59	,182,182,182,182,0
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:49:00	,	2024-07-15 13:49:59	,	2024-07-15 13:49:59	,	2024-07-15 13:49:59	,120,120,120,120,0
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:49:00	,	2024-07-15 13:49:59	,	2024-07-15 13:49:59	,	2024-07-15 13:49:59	,210,210,210,210,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:49:00	,	2024-07-15 13:49:59	,	2024-07-15 13:49:59	,	2024-07-15 13:49:59	,2722,2722,2722,2722,
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:49:00	,	2024-07-15 13:49:59	,	2024-07-15 13:49:59	,	2024-07-15 13:49:59	,160,160,160,160,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:30:00	,	2024-07-15 12:30:59	,	2024-07-15 12:30:59	,	2024-07-15 12:30:59	,2722,2722,2722,2722,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:30:00	,	2024-07-15 12:30:59	,	2024-07-15 12:30:59	,	2024-07-15 12:30:59	,160,160,160,160,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:30:00	,	2024-07-15 12:30:59	,	2024-07-15 12:30:59	,	2024-07-15 12:30:59	,2500,2500,2500,2500,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:30:00	,	2024-07-15 12:30:59	,	2024-07-15 12:30:59	,	2024-07-15 12:30:59	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:30:00	,	2024-07-15 12:30:59	,	2024-07-15 12:30:59	,	2024-07-15 12:30:59	,2733,2733,2733,2733,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:30:00	,	2024-07-15 12:30:59	,	2024-07-15 12:30:59	,	2024-07-15 12:30:59	,160,160,160,160,
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:30:00	,	2024-07-15 12:30:59	,	2024-07-15 12:30:59	,	2024-07-15 12:30:59	,160,160,160,160,
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:30:00	,	2024-07-15 12:30:59	,	2024-07-15 12:30:59	,	2024-07-15 12:30:59	,120,120,120,120,0
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:30:00	,	2024-07-15 12:30:59	,	2024-07-15 12:30:59	,	2024-07-15 12:30:59	,210,210,210,210,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:30:00	,	2024-07-15 12:30:59	,	2024-07-15 12:30:59	,	2024-07-15 12:30:59	,2722,2722,2722,2722,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:30:00	,	2024-07-15 12:30:59	,	2024-07-15 12:30:59	,	2024-07-15 12:30:59	,182,182,182,182,0
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:46:00	,	2024-07-15 11:46:59	,	2024-07-15 11:46:59	,	2024-07-15 11:46:59	,2722,2722,2722,2722,
YLINK,Au(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:58:00	,	2024-07-15 14:58:59	,	2024-07-15 14:58:59	,	2024-07-15 14:58:59	,210,210,210,210,
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:54:00	,	2024-07-15 13:54:59	,	2024-07-15 13:54:59	,	2024-07-15 13:54:59	,120,120,120,120,0
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:07:00	,	2024-07-15 13:07:59	,	2024-07-15 13:07:59	,	2024-07-15 13:07:59	,2722,2722,2722,2722,
YLINK,Au(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:26:00	,	2024-07-15 14:26:59	,	2024-07-15 14:26:59	,	2024-07-15 14:26:59	,210,210,210,210,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:07:00	,	2024-07-15 13:07:59	,	2024-07-15 13:07:59	,	2024-07-15 13:07:59	,160,160,160,160,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:07:00	,	2024-07-15 13:07:59	,	2024-07-15 13:07:59	,	2024-07-15 13:07:59	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:07:00	,	2024-07-15 13:07:59	,	2024-07-15 13:07:59	,	2024-07-15 13:07:59	,2733,2733,2733,2733,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:07:00	,	2024-07-15 13:07:59	,	2024-07-15 13:07:59	,	2024-07-15 13:07:59	,160,160,160,160,
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:07:00	,	2024-07-15 13:07:59	,	2024-07-15 13:07:59	,	2024-07-15 13:07:59	,160,160,160,160,
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:07:00	,	2024-07-15 13:07:59	,	2024-07-15 13:07:59	,	2024-07-15 13:07:59	,210,210,210,210,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:07:00	,	2024-07-15 13:07:59	,	2024-07-15 13:07:59	,	2024-07-15 13:07:59	,182,182,182,182,0
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:07:00	,	2024-07-15 13:07:59	,	2024-07-15 13:07:59	,	2024-07-15 13:07:59	,120,120,120,120,0
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:07:00	,	2024-07-15 13:07:59	,	2024-07-15 13:07:59	,	2024-07-15 13:07:59	,2722,2722,2722,2722,
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 13:07:00	,	2024-07-15 13:07:59	,	2024-07-15 13:08:00	,	2024-07-15 13:08:00	,2500,2500,2500,2500,0
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:38:00	,	2024-07-15 14:38:59	,	2024-07-15 14:38:59	,	2024-07-15 14:38:59	,2722,2722,2722,2722,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:38:00	,	2024-07-15 14:38:59	,	2024-07-15 14:38:59	,	2024-07-15 14:38:59	,160,160,160,160,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:38:00	,	2024-07-15 14:38:59	,	2024-07-15 14:38:59	,	2024-07-15 14:38:59	,2500,2500,2500,2500,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:38:00	,	2024-07-15 14:38:59	,	2024-07-15 14:38:59	,	2024-07-15 14:38:59	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:38:00	,	2024-07-15 14:38:59	,	2024-07-15 14:38:59	,	2024-07-15 14:38:59	,2733,2733,2733,2733,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:38:00	,	2024-07-15 14:38:59	,	2024-07-15 14:38:59	,	2024-07-15 14:38:59	,160,160,160,160,
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:38:00	,	2024-07-15 14:38:59	,	2024-07-15 14:38:59	,	2024-07-15 14:38:59	,160,160,160,160,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:38:00	,	2024-07-15 14:38:59	,	2024-07-15 14:38:59	,	2024-07-15 14:38:59	,182,182,182,182,0
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:38:00	,	2024-07-15 14:38:59	,	2024-07-15 14:38:59	,	2024-07-15 14:38:59	,120,120,120,120,0
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:38:00	,	2024-07-15 14:38:59	,	2024-07-15 14:38:59	,	2024-07-15 14:38:59	,210,210,210,210,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:38:00	,	2024-07-15 14:38:59	,	2024-07-15 14:38:59	,	2024-07-15 14:38:59	,2722,2722,2722,2722,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:40:00	,	2024-07-15 12:40:59	,	2024-07-15 12:40:59	,	2024-07-15 12:40:59	,2722,2722,2722,2722,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:40:00	,	2024-07-15 12:40:59	,	2024-07-15 12:40:59	,	2024-07-15 12:40:59	,160,160,160,160,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:26:00	,	2024-07-15 11:26:59	,	2024-07-15 11:26:59	,	2024-07-15 11:26:59	,2500,2500,2500,2500,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:40:00	,	2024-07-15 12:40:59	,	2024-07-15 12:40:59	,	2024-07-15 12:40:59	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:40:00	,	2024-07-15 12:40:59	,	2024-07-15 12:40:59	,	2024-07-15 12:40:59	,2733,2733,2733,2733,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:26:00	,	2024-07-15 11:26:59	,	2024-07-15 11:26:59	,	2024-07-15 11:26:59	,220,220,220,220,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:40:00	,	2024-07-15 12:40:59	,	2024-07-15 12:40:59	,	2024-07-15 12:40:59	,2500,2500,2500,2500,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:26:00	,	2024-07-15 11:26:59	,	2024-07-15 11:26:59	,	2024-07-15 11:26:59	,2733,2733,2733,2733,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:40:00	,	2024-07-15 12:40:59	,	2024-07-15 12:40:59	,	2024-07-15 12:40:59	,160,160,160,160,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:40:00	,	2024-07-15 12:40:59	,	2024-07-15 12:40:59	,	2024-07-15 12:40:59	,182,182,182,182,0
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:26:00	,	2024-07-15 11:26:59	,	2024-07-15 11:26:59	,	2024-07-15 11:26:59	,160,160,160,160,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 11:26:00	,	2024-07-15 11:26:59	,	2024-07-15 11:26:59	,	2024-07-15 11:26:59	,182,182,182,182,0
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:40:00	,	2024-07-15 12:40:59	,	2024-07-15 12:40:59	,	2024-07-15 12:40:59	,160,160,160,160,
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:40:00	,	2024-07-15 12:40:59	,	2024-07-15 12:40:59	,	2024-07-15 12:40:59	,120,120,120,120,0
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:40:00	,	2024-07-15 12:40:59	,	2024-07-15 12:40:59	,	2024-07-15 12:40:59	,210,210,210,210,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:40:00	,	2024-07-15 12:40:59	,	2024-07-15 12:40:59	,	2024-07-15 12:40:59	,2722,2722,2722,2722,
YLINK,Au(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:16:00	,	2024-07-15 14:16:59	,	2024-07-15 14:16:59	,	2024-07-15 14:16:59	,210,210,210,210,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:16:00	,	2024-07-15 14:16:59	,	2024-07-15 14:16:59	,	2024-07-15 14:16:59	,160,160,160,160,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:16:00	,	2024-07-15 14:16:59	,	2024-07-15 14:16:59	,	2024-07-15 14:16:59	,2500,2500,2500,2500,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:16:00	,	2024-07-15 14:16:59	,	2024-07-15 14:16:59	,	2024-07-15 14:16:59	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:16:00	,	2024-07-15 14:16:59	,	2024-07-15 14:16:59	,	2024-07-15 14:16:59	,2733,2733,2733,2733,0
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:16:00	,	2024-07-15 14:16:59	,	2024-07-15 14:16:59	,	2024-07-15 14:16:59	,160,160,160,160,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:16:00	,	2024-07-15 14:16:59	,	2024-07-15 14:16:59	,	2024-07-15 14:16:59	,182,182,182,182,0
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:16:00	,	2024-07-15 14:16:59	,	2024-07-15 14:16:59	,	2024-07-15 14:16:59	,120,120,120,120,0
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:16:00	,	2024-07-15 14:16:59	,	2024-07-15 14:16:59	,	2024-07-15 14:16:59	,210,210,210,210,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:16:00	,	2024-07-15 14:16:59	,	2024-07-15 14:16:59	,	2024-07-15 14:16:59	,2722,2722,2722,2722,
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 14:16:00	,	2024-07-15 14:16:59	,	2024-07-15 14:16:59	,	2024-07-15 14:16:59	,160,160,160,160,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:08:00	,	2024-07-15 12:08:59	,	2024-07-15 12:08:59	,	2024-07-15 12:08:59	,2722,2722,2722,2722,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:08:00	,	2024-07-15 12:08:59	,	2024-07-15 12:08:59	,	2024-07-15 12:08:59	,160,160,160,160,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:08:00	,	2024-07-15 12:08:59	,	2024-07-15 12:08:59	,	2024-07-15 12:08:59	,2500,2500,2500,2500,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:08:00	,	2024-07-15 12:08:59	,	2024-07-15 12:08:59	,	2024-07-15 12:08:59	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:08:00	,	2024-07-15 12:08:59	,	2024-07-15 12:08:59	,	2024-07-15 12:08:59	,2733,2733,2733,2733,0
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:08:00	,	2024-07-15 12:08:59	,	2024-07-15 12:08:59	,	2024-07-15 12:08:59	,160,160,160,160,
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:08:00	,	2024-07-15 12:08:59	,	2024-07-15 12:08:59	,	2024-07-15 12:08:59	,160,160,160,160,
YLINK,Au(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:08:00	,	2024-07-15 12:08:59	,	2024-07-15 12:08:59	,	2024-07-15 12:08:59	,182,182,182,182,0
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:08:00	,	2024-07-15 12:08:59	,	2024-07-15 12:08:59	,	2024-07-15 12:08:59	,120,120,120,120,0
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:08:00	,	2024-07-15 12:08:59	,	2024-07-15 12:08:59	,	2024-07-15 12:08:59	,210,210,210,210,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 12:08:00	,	2024-07-15 12:08:59	,	2024-07-15 12:08:59	,	2024-07-15 12:08:59	,2722,2722,2722,2722,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:17:00	,	2024-07-15 10:17:59	,	2024-07-15 10:18:00	,	2024-07-15 10:18:00	,2722,2722,2722,2722,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:17:00	,	2024-07-15 10:17:59	,	2024-07-15 10:18:00	,	2024-07-15 10:18:00	,160,160,160,160,0
YLINK,Ag(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:17:00	,	2024-07-15 10:17:59	,	2024-07-15 10:18:00	,	2024-07-15 10:18:00	,2800,2800,2800,2800,
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:17:00	,	2024-07-15 10:17:59	,	2024-07-15 10:18:00	,	2024-07-15 10:18:00	,2800,2800,2800,2800,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:17:00	,	2024-07-15 10:17:59	,	2024-07-15 10:18:00	,	2024-07-15 10:18:00	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:17:00	,	2024-07-15 10:17:59	,	2024-07-15 10:18:00	,	2024-07-15 10:18:00	,2733,2733,2733,2733,0
YLINK,Ag(T+D),BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:17:00	,	2024-07-15 10:17:59	,	2024-07-15 10:18:00	,	2024-07-15 10:18:00	,2800,2800,2800,2800,
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:17:00	,	2024-07-15 10:17:59	,	2024-07-15 10:18:00	,	2024-07-15 10:18:00	,160,160,160,160,
YLINK,mAu(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:17:00	,	2024-07-15 10:17:59	,	2024-07-15 10:18:00	,	2024-07-15 10:18:00	,160,160,160,160,
YLINK,Au(T+D),BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:17:00	,	2024-07-15 10:17:59	,	2024-07-15 10:18:00	,	2024-07-15 10:18:00	,200,200,200,200,
YLINK,Au99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:17:00	,	2024-07-15 10:17:59	,	2024-07-15 10:18:00	,	2024-07-15 10:18:00	,150,150,150,150,0
YLINK,Au(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:17:00	,	2024-07-15 10:17:59	,	2024-07-15 10:18:00	,	2024-07-15 10:18:00	,205,205,205,205,
YLINK,Ag99.99,BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 10:17:00	,	2024-07-15 10:17:59	,	2024-07-15 10:18:00	,	2024-07-15 10:18:00	,2722,2722,2722,2722,
YLINK,Ag99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:28:00	,	2024-07-15 09:28:59	,	2024-07-15 09:28:59	,	2024-07-15 09:28:59	,2722,2722,2722,2722,
YLINK,Ag(T+D),MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:28:00	,	2024-07-15 09:28:59	,	2024-07-15 09:28:59	,	2024-07-15 09:28:59	,2800,2800,2800,2800,
YLINK,Au99.99,MID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:28:00	,	2024-07-15 09:28:59	,	2024-07-15 09:28:59	,	2024-07-15 09:28:59	,150,150,150,150,
YLINK,Au99.99,OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:28:00	,	2024-07-15 09:28:59	,	2024-07-15 09:28:59	,	2024-07-15 09:28:59	,150,150,150,150,
YLINK,mAu(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:28:00	,	2024-07-15 09:28:59	,	2024-07-15 09:28:59	,	2024-07-15 09:28:59	,160,160,160,160,0
YLINK,Ag(T+D),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:28:00	,	2024-07-15 09:28:59	,	2024-07-15 09:28:59	,	2024-07-15 09:28:59	,2900,2900,2900,2900,0
YLINK,Au(T+N2),TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:28:00	,	2024-07-15 09:28:59	,	2024-07-15 09:28:59	,	2024-07-15 09:28:59	,220,220,220,220,0
YLINK,Ag99.99,TRADE,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:28:00	,	2024-07-15 09:28:59	,	2024-07-15 09:28:59	,	2024-07-15 09:28:59	,2733,2733,2733,2733,0
YLINK,Ag(T+D),BID,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:28:00	,	2024-07-15 09:28:59	,	2024-07-15 09:28:59	,	2024-07-15 09:28:59	,2800,2800,2800,2800,
YLINK,mAu(T+D),OFFER,NORMAL_OHLC,ONE_MINUTE,	2024-07-15 09:28:00	,	2024-07-15 09:28:59	,	2024-07-15 09:28:59	,	2024-07-15 09:28:59	,160,160,160,160,
